images,seg,bboxes
20181008095521_camera_frontcenter_000002401.png,20181008095521_label_frontcenter_000002401.png,20181008095521_label3D_frontcenter_000002401.txt
20181008095521_camera_frontcenter_000002464.png,20181008095521_label_frontcenter_000002464.png,20181008095521_label3D_frontcenter_000002464.txt
20181008095521_camera_frontcenter_000002504.png,20181008095521_label_frontcenter_000002504.png,20181008095521_label3D_frontcenter_000002504.txt
20181008095521_camera_frontcenter_000002563.png,20181008095521_label_frontcenter_000002563.png,20181008095521_label3D_frontcenter_000002563.txt
20181008095521_camera_frontcenter_000002609.png,20181008095521_label_frontcenter_000002609.png,20181008095521_label3D_frontcenter_000002609.txt
20181008095521_camera_frontcenter_000002669.png,20181008095521_label_frontcenter_000002669.png,20181008095521_label3D_frontcenter_000002669.txt
20181008095521_camera_frontcenter_000002972.png,20181008095521_label_frontcenter_000002972.png,20181008095521_label3D_frontcenter_000002972.txt
20181008095521_camera_frontcenter_000003108.png,20181008095521_label_frontcenter_000003108.png,20181008095521_label3D_frontcenter_000003108.txt
20181008095521_camera_frontcenter_000004397.png,20181008095521_label_frontcenter_000004397.png,20181008095521_label3D_frontcenter_000004397.txt
20181008095521_camera_frontcenter_000004420.png,20181008095521_label_frontcenter_000004420.png,20181008095521_label3D_frontcenter_000004420.txt
20181008095521_camera_frontcenter_000004553.png,20181008095521_label_frontcenter_000004553.png,20181008095521_label3D_frontcenter_000004553.txt
20181008095521_camera_frontcenter_000004639.png,20181008095521_label_frontcenter_000004639.png,20181008095521_label3D_frontcenter_000004639.txt
20181008095521_camera_frontcenter_000004723.png,20181008095521_label_frontcenter_000004723.png,20181008095521_label3D_frontcenter_000004723.txt
20181008095521_camera_frontcenter_000004747.png,20181008095521_label_frontcenter_000004747.png,20181008095521_label3D_frontcenter_000004747.txt
20181008095521_camera_frontcenter_000004890.png,20181008095521_label_frontcenter_000004890.png,20181008095521_label3D_frontcenter_000004890.txt
20181008095521_camera_frontcenter_000004896.png,20181008095521_label_frontcenter_000004896.png,20181008095521_label3D_frontcenter_000004896.txt
20181008095521_camera_frontcenter_000004899.png,20181008095521_label_frontcenter_000004899.png,20181008095521_label3D_frontcenter_000004899.txt
20181008095521_camera_frontcenter_000004930.png,20181008095521_label_frontcenter_000004930.png,20181008095521_label3D_frontcenter_000004930.txt
20181008095521_camera_frontcenter_000004974.png,20181008095521_label_frontcenter_000004974.png,20181008095521_label3D_frontcenter_000004974.txt
20181008095521_camera_frontcenter_000005018.png,20181008095521_label_frontcenter_000005018.png,20181008095521_label3D_frontcenter_000005018.txt
20181008095521_camera_frontcenter_000005027.png,20181008095521_label_frontcenter_000005027.png,20181008095521_label3D_frontcenter_000005027.txt
20181008095521_camera_frontcenter_000005132.png,20181008095521_label_frontcenter_000005132.png,20181008095521_label3D_frontcenter_000005132.txt
20181008095521_camera_frontcenter_000005164.png,20181008095521_label_frontcenter_000005164.png,20181008095521_label3D_frontcenter_000005164.txt
20181008095521_camera_frontcenter_000005231.png,20181008095521_label_frontcenter_000005231.png,20181008095521_label3D_frontcenter_000005231.txt
20181008095521_camera_frontcenter_000005279.png,20181008095521_label_frontcenter_000005279.png,20181008095521_label3D_frontcenter_000005279.txt
20181008095521_camera_frontcenter_000005368.png,20181008095521_label_frontcenter_000005368.png,20181008095521_label3D_frontcenter_000005368.txt
20181008095521_camera_frontcenter_000005378.png,20181008095521_label_frontcenter_000005378.png,20181008095521_label3D_frontcenter_000005378.txt
20181008095521_camera_frontcenter_000005402.png,20181008095521_label_frontcenter_000005402.png,20181008095521_label3D_frontcenter_000005402.txt
20181008095521_camera_frontcenter_000005479.png,20181008095521_label_frontcenter_000005479.png,20181008095521_label3D_frontcenter_000005479.txt
20181008095521_camera_frontcenter_000005487.png,20181008095521_label_frontcenter_000005487.png,20181008095521_label3D_frontcenter_000005487.txt
20181008095521_camera_frontcenter_000005495.png,20181008095521_label_frontcenter_000005495.png,20181008095521_label3D_frontcenter_000005495.txt
20181008095521_camera_frontcenter_000006698.png,20181008095521_label_frontcenter_000006698.png,20181008095521_label3D_frontcenter_000006698.txt
20181008095521_camera_frontcenter_000006715.png,20181008095521_label_frontcenter_000006715.png,20181008095521_label3D_frontcenter_000006715.txt
20181008095521_camera_frontcenter_000006782.png,20181008095521_label_frontcenter_000006782.png,20181008095521_label3D_frontcenter_000006782.txt
20181008095521_camera_frontcenter_000006889.png,20181008095521_label_frontcenter_000006889.png,20181008095521_label3D_frontcenter_000006889.txt
20181008095521_camera_frontcenter_000007003.png,20181008095521_label_frontcenter_000007003.png,20181008095521_label3D_frontcenter_000007003.txt
20181008095521_camera_frontcenter_000007014.png,20181008095521_label_frontcenter_000007014.png,20181008095521_label3D_frontcenter_000007014.txt
20181008095521_camera_frontcenter_000007068.png,20181008095521_label_frontcenter_000007068.png,20181008095521_label3D_frontcenter_000007068.txt
20181008095521_camera_frontcenter_000007112.png,20181008095521_label_frontcenter_000007112.png,20181008095521_label3D_frontcenter_000007112.txt
20181008095521_camera_frontcenter_000007123.png,20181008095521_label_frontcenter_000007123.png,20181008095521_label3D_frontcenter_000007123.txt
20181008095521_camera_frontcenter_000007150.png,20181008095521_label_frontcenter_000007150.png,20181008095521_label3D_frontcenter_000007150.txt
20181008095521_camera_frontcenter_000007238.png,20181008095521_label_frontcenter_000007238.png,20181008095521_label3D_frontcenter_000007238.txt
20181008095521_camera_frontcenter_000007243.png,20181008095521_label_frontcenter_000007243.png,20181008095521_label3D_frontcenter_000007243.txt
20181008095521_camera_frontcenter_000007304.png,20181008095521_label_frontcenter_000007304.png,20181008095521_label3D_frontcenter_000007304.txt
20181008095521_camera_frontcenter_000007372.png,20181008095521_label_frontcenter_000007372.png,20181008095521_label3D_frontcenter_000007372.txt
20181008095521_camera_frontcenter_000007405.png,20181008095521_label_frontcenter_000007405.png,20181008095521_label3D_frontcenter_000007405.txt
20181008095521_camera_frontcenter_000007408.png,20181008095521_label_frontcenter_000007408.png,20181008095521_label3D_frontcenter_000007408.txt
20181008095521_camera_frontcenter_000007425.png,20181008095521_label_frontcenter_000007425.png,20181008095521_label3D_frontcenter_000007425.txt
20181008095521_camera_frontcenter_000007445.png,20181008095521_label_frontcenter_000007445.png,20181008095521_label3D_frontcenter_000007445.txt
20181008095521_camera_frontcenter_000008806.png,20181008095521_label_frontcenter_000008806.png,20181008095521_label3D_frontcenter_000008806.txt
20181008095521_camera_frontcenter_000008827.png,20181008095521_label_frontcenter_000008827.png,20181008095521_label3D_frontcenter_000008827.txt
20181008095521_camera_frontcenter_000008958.png,20181008095521_label_frontcenter_000008958.png,20181008095521_label3D_frontcenter_000008958.txt
20181008095521_camera_frontcenter_000008983.png,20181008095521_label_frontcenter_000008983.png,20181008095521_label3D_frontcenter_000008983.txt
20181008095521_camera_frontcenter_000009002.png,20181008095521_label_frontcenter_000009002.png,20181008095521_label3D_frontcenter_000009002.txt
20181008095521_camera_frontcenter_000009079.png,20181008095521_label_frontcenter_000009079.png,20181008095521_label3D_frontcenter_000009079.txt
20181008095521_camera_frontcenter_000009120.png,20181008095521_label_frontcenter_000009120.png,20181008095521_label3D_frontcenter_000009120.txt
20181008095521_camera_frontcenter_000009125.png,20181008095521_label_frontcenter_000009125.png,20181008095521_label3D_frontcenter_000009125.txt
20181008095521_camera_frontcenter_000009148.png,20181008095521_label_frontcenter_000009148.png,20181008095521_label3D_frontcenter_000009148.txt
20181008095521_camera_frontcenter_000009167.png,20181008095521_label_frontcenter_000009167.png,20181008095521_label3D_frontcenter_000009167.txt
20181008095521_camera_frontcenter_000009192.png,20181008095521_label_frontcenter_000009192.png,20181008095521_label3D_frontcenter_000009192.txt
20181008095521_camera_frontcenter_000009213.png,20181008095521_label_frontcenter_000009213.png,20181008095521_label3D_frontcenter_000009213.txt
20181008095521_camera_frontcenter_000009269.png,20181008095521_label_frontcenter_000009269.png,20181008095521_label3D_frontcenter_000009269.txt
20181008095521_camera_frontcenter_000009279.png,20181008095521_label_frontcenter_000009279.png,20181008095521_label3D_frontcenter_000009279.txt
20181008095521_camera_frontcenter_000009421.png,20181008095521_label_frontcenter_000009421.png,20181008095521_label3D_frontcenter_000009421.txt
20181008095521_camera_frontcenter_000009435.png,20181008095521_label_frontcenter_000009435.png,20181008095521_label3D_frontcenter_000009435.txt
20181008095521_camera_frontcenter_000009639.png,20181008095521_label_frontcenter_000009639.png,20181008095521_label3D_frontcenter_000009639.txt
20181008095521_camera_frontcenter_000009647.png,20181008095521_label_frontcenter_000009647.png,20181008095521_label3D_frontcenter_000009647.txt
20181008095521_camera_frontcenter_000010117.png,20181008095521_label_frontcenter_000010117.png,20181008095521_label3D_frontcenter_000010117.txt
20181008095521_camera_frontcenter_000010285.png,20181008095521_label_frontcenter_000010285.png,20181008095521_label3D_frontcenter_000010285.txt
20181008095521_camera_frontcenter_000010353.png,20181008095521_label_frontcenter_000010353.png,20181008095521_label3D_frontcenter_000010353.txt
20181008095521_camera_frontcenter_000010381.png,20181008095521_label_frontcenter_000010381.png,20181008095521_label3D_frontcenter_000010381.txt
20181008095521_camera_frontcenter_000010416.png,20181008095521_label_frontcenter_000010416.png,20181008095521_label3D_frontcenter_000010416.txt
20181008095521_camera_frontcenter_000010452.png,20181008095521_label_frontcenter_000010452.png,20181008095521_label3D_frontcenter_000010452.txt
20181008095521_camera_frontcenter_000010553.png,20181008095521_label_frontcenter_000010553.png,20181008095521_label3D_frontcenter_000010553.txt
20181008095521_camera_frontcenter_000010650.png,20181008095521_label_frontcenter_000010650.png,20181008095521_label3D_frontcenter_000010650.txt
20181008095521_camera_frontcenter_000010717.png,20181008095521_label_frontcenter_000010717.png,20181008095521_label3D_frontcenter_000010717.txt
20181008095521_camera_frontcenter_000010810.png,20181008095521_label_frontcenter_000010810.png,20181008095521_label3D_frontcenter_000010810.txt
20181008095521_camera_frontcenter_000010834.png,20181008095521_label_frontcenter_000010834.png,20181008095521_label3D_frontcenter_000010834.txt
20181008095521_camera_frontcenter_000010888.png,20181008095521_label_frontcenter_000010888.png,20181008095521_label3D_frontcenter_000010888.txt
20181008095521_camera_frontcenter_000010944.png,20181008095521_label_frontcenter_000010944.png,20181008095521_label3D_frontcenter_000010944.txt
20181008095521_camera_frontcenter_000011199.png,20181008095521_label_frontcenter_000011199.png,20181008095521_label3D_frontcenter_000011199.txt
20181008095521_camera_frontcenter_000011227.png,20181008095521_label_frontcenter_000011227.png,20181008095521_label3D_frontcenter_000011227.txt
20181008095521_camera_frontcenter_000011342.png,20181008095521_label_frontcenter_000011342.png,20181008095521_label3D_frontcenter_000011342.txt
20181008095521_camera_frontcenter_000011368.png,20181008095521_label_frontcenter_000011368.png,20181008095521_label3D_frontcenter_000011368.txt
20181008095521_camera_frontcenter_000011499.png,20181008095521_label_frontcenter_000011499.png,20181008095521_label3D_frontcenter_000011499.txt
20181008095521_camera_frontcenter_000011579.png,20181008095521_label_frontcenter_000011579.png,20181008095521_label3D_frontcenter_000011579.txt
20181008095521_camera_frontcenter_000011604.png,20181008095521_label_frontcenter_000011604.png,20181008095521_label3D_frontcenter_000011604.txt
20181008095521_camera_frontcenter_000011650.png,20181008095521_label_frontcenter_000011650.png,20181008095521_label3D_frontcenter_000011650.txt
20181008095521_camera_frontcenter_000011668.png,20181008095521_label_frontcenter_000011668.png,20181008095521_label3D_frontcenter_000011668.txt
20181008095521_camera_frontcenter_000011693.png,20181008095521_label_frontcenter_000011693.png,20181008095521_label3D_frontcenter_000011693.txt
20181008095521_camera_frontcenter_000011787.png,20181008095521_label_frontcenter_000011787.png,20181008095521_label3D_frontcenter_000011787.txt
20181008095521_camera_frontcenter_000011864.png,20181008095521_label_frontcenter_000011864.png,20181008095521_label3D_frontcenter_000011864.txt
20181008095521_camera_frontcenter_000011875.png,20181008095521_label_frontcenter_000011875.png,20181008095521_label3D_frontcenter_000011875.txt
20181008095521_camera_frontcenter_000011941.png,20181008095521_label_frontcenter_000011941.png,20181008095521_label3D_frontcenter_000011941.txt
20181008095521_camera_frontcenter_000012059.png,20181008095521_label_frontcenter_000012059.png,20181008095521_label3D_frontcenter_000012059.txt
20181008095521_camera_frontcenter_000012144.png,20181008095521_label_frontcenter_000012144.png,20181008095521_label3D_frontcenter_000012144.txt
20181008095521_camera_frontcenter_000012169.png,20181008095521_label_frontcenter_000012169.png,20181008095521_label3D_frontcenter_000012169.txt
20181008095521_camera_frontcenter_000012296.png,20181008095521_label_frontcenter_000012296.png,20181008095521_label3D_frontcenter_000012296.txt
20181008095521_camera_frontcenter_000012330.png,20181008095521_label_frontcenter_000012330.png,20181008095521_label3D_frontcenter_000012330.txt
20181008095521_camera_frontcenter_000012352.png,20181008095521_label_frontcenter_000012352.png,20181008095521_label3D_frontcenter_000012352.txt
20181008095521_camera_frontcenter_000012412.png,20181008095521_label_frontcenter_000012412.png,20181008095521_label3D_frontcenter_000012412.txt
20181008095521_camera_frontcenter_000012427.png,20181008095521_label_frontcenter_000012427.png,20181008095521_label3D_frontcenter_000012427.txt
20181008095521_camera_frontcenter_000012620.png,20181008095521_label_frontcenter_000012620.png,20181008095521_label3D_frontcenter_000012620.txt
20181008095521_camera_frontcenter_000012669.png,20181008095521_label_frontcenter_000012669.png,20181008095521_label3D_frontcenter_000012669.txt
20181008095521_camera_frontcenter_000012689.png,20181008095521_label_frontcenter_000012689.png,20181008095521_label3D_frontcenter_000012689.txt
20181008095521_camera_frontcenter_000012764.png,20181008095521_label_frontcenter_000012764.png,20181008095521_label3D_frontcenter_000012764.txt
20181008095521_camera_frontcenter_000012785.png,20181008095521_label_frontcenter_000012785.png,20181008095521_label3D_frontcenter_000012785.txt
20181008095521_camera_frontcenter_000012810.png,20181008095521_label_frontcenter_000012810.png,20181008095521_label3D_frontcenter_000012810.txt
20181008095521_camera_frontcenter_000012866.png,20181008095521_label_frontcenter_000012866.png,20181008095521_label3D_frontcenter_000012866.txt
20181008095521_camera_frontcenter_000012913.png,20181008095521_label_frontcenter_000012913.png,20181008095521_label3D_frontcenter_000012913.txt
20181008095521_camera_frontcenter_000012933.png,20181008095521_label_frontcenter_000012933.png,20181008095521_label3D_frontcenter_000012933.txt
20181008095521_camera_frontcenter_000012939.png,20181008095521_label_frontcenter_000012939.png,20181008095521_label3D_frontcenter_000012939.txt
20181008095521_camera_frontcenter_000012986.png,20181008095521_label_frontcenter_000012986.png,20181008095521_label3D_frontcenter_000012986.txt
20181008095521_camera_frontcenter_000013082.png,20181008095521_label_frontcenter_000013082.png,20181008095521_label3D_frontcenter_000013082.txt
20181008095521_camera_frontcenter_000013099.png,20181008095521_label_frontcenter_000013099.png,20181008095521_label3D_frontcenter_000013099.txt
20181008095521_camera_frontcenter_000013213.png,20181008095521_label_frontcenter_000013213.png,20181008095521_label3D_frontcenter_000013213.txt
20181008095521_camera_frontcenter_000013229.png,20181008095521_label_frontcenter_000013229.png,20181008095521_label3D_frontcenter_000013229.txt
20181008095521_camera_frontcenter_000013285.png,20181008095521_label_frontcenter_000013285.png,20181008095521_label3D_frontcenter_000013285.txt
20181008095521_camera_frontcenter_000013303.png,20181008095521_label_frontcenter_000013303.png,20181008095521_label3D_frontcenter_000013303.txt
20181008095521_camera_frontcenter_000013385.png,20181008095521_label_frontcenter_000013385.png,20181008095521_label3D_frontcenter_000013385.txt
20181008095521_camera_frontcenter_000013458.png,20181008095521_label_frontcenter_000013458.png,20181008095521_label3D_frontcenter_000013458.txt
20181008095521_camera_frontcenter_000013495.png,20181008095521_label_frontcenter_000013495.png,20181008095521_label3D_frontcenter_000013495.txt
20181008095521_camera_frontcenter_000013501.png,20181008095521_label_frontcenter_000013501.png,20181008095521_label3D_frontcenter_000013501.txt
20181008095521_camera_frontcenter_000013584.png,20181008095521_label_frontcenter_000013584.png,20181008095521_label3D_frontcenter_000013584.txt
20181008095521_camera_frontcenter_000013762.png,20181008095521_label_frontcenter_000013762.png,20181008095521_label3D_frontcenter_000013762.txt
20181008095521_camera_frontcenter_000013799.png,20181008095521_label_frontcenter_000013799.png,20181008095521_label3D_frontcenter_000013799.txt
20181008095521_camera_frontcenter_000013914.png,20181008095521_label_frontcenter_000013914.png,20181008095521_label3D_frontcenter_000013914.txt
20181008095521_camera_frontcenter_000015726.png,20181008095521_label_frontcenter_000015726.png,20181008095521_label3D_frontcenter_000015726.txt
20181008095521_camera_frontcenter_000015736.png,20181008095521_label_frontcenter_000015736.png,20181008095521_label3D_frontcenter_000015736.txt
20181008095521_camera_frontcenter_000016269.png,20181008095521_label_frontcenter_000016269.png,20181008095521_label3D_frontcenter_000016269.txt
20181008095521_camera_frontcenter_000016273.png,20181008095521_label_frontcenter_000016273.png,20181008095521_label3D_frontcenter_000016273.txt
20181008095521_camera_frontcenter_000016374.png,20181008095521_label_frontcenter_000016374.png,20181008095521_label3D_frontcenter_000016374.txt
20181008095521_camera_frontcenter_000016647.png,20181008095521_label_frontcenter_000016647.png,20181008095521_label3D_frontcenter_000016647.txt
20181008095521_camera_frontcenter_000016691.png,20181008095521_label_frontcenter_000016691.png,20181008095521_label3D_frontcenter_000016691.txt
20181008095521_camera_frontcenter_000016769.png,20181008095521_label_frontcenter_000016769.png,20181008095521_label3D_frontcenter_000016769.txt
20181008095521_camera_frontcenter_000016773.png,20181008095521_label_frontcenter_000016773.png,20181008095521_label3D_frontcenter_000016773.txt
20181008095521_camera_frontcenter_000016790.png,20181008095521_label_frontcenter_000016790.png,20181008095521_label3D_frontcenter_000016790.txt
20181008095521_camera_frontcenter_000016860.png,20181008095521_label_frontcenter_000016860.png,20181008095521_label3D_frontcenter_000016860.txt
20181008095521_camera_frontcenter_000016878.png,20181008095521_label_frontcenter_000016878.png,20181008095521_label3D_frontcenter_000016878.txt
20181008095521_camera_frontcenter_000017006.png,20181008095521_label_frontcenter_000017006.png,20181008095521_label3D_frontcenter_000017006.txt
20181008095521_camera_frontcenter_000018893.png,20181008095521_label_frontcenter_000018893.png,20181008095521_label3D_frontcenter_000018893.txt
20181008095521_camera_frontcenter_000018927.png,20181008095521_label_frontcenter_000018927.png,20181008095521_label3D_frontcenter_000018927.txt
20181008095521_camera_frontcenter_000019064.png,20181008095521_label_frontcenter_000019064.png,20181008095521_label3D_frontcenter_000019064.txt
20181008095521_camera_frontcenter_000019519.png,20181008095521_label_frontcenter_000019519.png,20181008095521_label3D_frontcenter_000019519.txt
20181008095521_camera_frontcenter_000019832.png,20181008095521_label_frontcenter_000019832.png,20181008095521_label3D_frontcenter_000019832.txt
20181008095521_camera_frontcenter_000019981.png,20181008095521_label_frontcenter_000019981.png,20181008095521_label3D_frontcenter_000019981.txt
20181008095521_camera_frontcenter_000020045.png,20181008095521_label_frontcenter_000020045.png,20181008095521_label3D_frontcenter_000020045.txt
20181008095521_camera_frontcenter_000020059.png,20181008095521_label_frontcenter_000020059.png,20181008095521_label3D_frontcenter_000020059.txt
20181008095521_camera_frontcenter_000020112.png,20181008095521_label_frontcenter_000020112.png,20181008095521_label3D_frontcenter_000020112.txt
20181008095521_camera_frontcenter_000020175.png,20181008095521_label_frontcenter_000020175.png,20181008095521_label3D_frontcenter_000020175.txt
20181008095521_camera_frontcenter_000020195.png,20181008095521_label_frontcenter_000020195.png,20181008095521_label3D_frontcenter_000020195.txt
20181008095521_camera_frontcenter_000020274.png,20181008095521_label_frontcenter_000020274.png,20181008095521_label3D_frontcenter_000020274.txt
20181008095521_camera_frontcenter_000020742.png,20181008095521_label_frontcenter_000020742.png,20181008095521_label3D_frontcenter_000020742.txt
20181008095521_camera_frontcenter_000020937.png,20181008095521_label_frontcenter_000020937.png,20181008095521_label3D_frontcenter_000020937.txt
20181008095521_camera_frontcenter_000020938.png,20181008095521_label_frontcenter_000020938.png,20181008095521_label3D_frontcenter_000020938.txt
20181008095521_camera_frontcenter_000020958.png,20181008095521_label_frontcenter_000020958.png,20181008095521_label3D_frontcenter_000020958.txt
20181008095521_camera_frontcenter_000021208.png,20181008095521_label_frontcenter_000021208.png,20181008095521_label3D_frontcenter_000021208.txt
20181008095521_camera_frontcenter_000021418.png,20181008095521_label_frontcenter_000021418.png,20181008095521_label3D_frontcenter_000021418.txt
20181008095521_camera_frontcenter_000021433.png,20181008095521_label_frontcenter_000021433.png,20181008095521_label3D_frontcenter_000021433.txt
20181008095521_camera_frontcenter_000021699.png,20181008095521_label_frontcenter_000021699.png,20181008095521_label3D_frontcenter_000021699.txt
20181008095521_camera_frontcenter_000021732.png,20181008095521_label_frontcenter_000021732.png,20181008095521_label3D_frontcenter_000021732.txt
20181008095521_camera_frontcenter_000024274.png,20181008095521_label_frontcenter_000024274.png,20181008095521_label3D_frontcenter_000024274.txt
20181008095521_camera_frontcenter_000024304.png,20181008095521_label_frontcenter_000024304.png,20181008095521_label3D_frontcenter_000024304.txt
20181008095521_camera_frontcenter_000024352.png,20181008095521_label_frontcenter_000024352.png,20181008095521_label3D_frontcenter_000024352.txt
20181008095521_camera_frontcenter_000026294.png,20181008095521_label_frontcenter_000026294.png,20181008095521_label3D_frontcenter_000026294.txt
20181008095521_camera_frontcenter_000026616.png,20181008095521_label_frontcenter_000026616.png,20181008095521_label3D_frontcenter_000026616.txt
20181008095521_camera_frontcenter_000026715.png,20181008095521_label_frontcenter_000026715.png,20181008095521_label3D_frontcenter_000026715.txt
20181008095521_camera_frontcenter_000026716.png,20181008095521_label_frontcenter_000026716.png,20181008095521_label3D_frontcenter_000026716.txt
20181008095521_camera_frontcenter_000026759.png,20181008095521_label_frontcenter_000026759.png,20181008095521_label3D_frontcenter_000026759.txt
20181008095521_camera_frontcenter_000026862.png,20181008095521_label_frontcenter_000026862.png,20181008095521_label3D_frontcenter_000026862.txt
20181008095521_camera_frontcenter_000026896.png,20181008095521_label_frontcenter_000026896.png,20181008095521_label3D_frontcenter_000026896.txt
20181008095521_camera_frontcenter_000026932.png,20181008095521_label_frontcenter_000026932.png,20181008095521_label3D_frontcenter_000026932.txt
20181008095521_camera_frontcenter_000027081.png,20181008095521_label_frontcenter_000027081.png,20181008095521_label3D_frontcenter_000027081.txt
20181008095521_camera_frontcenter_000027233.png,20181008095521_label_frontcenter_000027233.png,20181008095521_label3D_frontcenter_000027233.txt
20181008095521_camera_frontcenter_000027504.png,20181008095521_label_frontcenter_000027504.png,20181008095521_label3D_frontcenter_000027504.txt
20181008095521_camera_frontcenter_000027512.png,20181008095521_label_frontcenter_000027512.png,20181008095521_label3D_frontcenter_000027512.txt
20181008095521_camera_frontcenter_000027559.png,20181008095521_label_frontcenter_000027559.png,20181008095521_label3D_frontcenter_000027559.txt
20181008095521_camera_frontcenter_000027569.png,20181008095521_label_frontcenter_000027569.png,20181008095521_label3D_frontcenter_000027569.txt
20181008095521_camera_frontcenter_000027617.png,20181008095521_label_frontcenter_000027617.png,20181008095521_label3D_frontcenter_000027617.txt
20181008095521_camera_frontcenter_000027630.png,20181008095521_label_frontcenter_000027630.png,20181008095521_label3D_frontcenter_000027630.txt
20181008095521_camera_frontcenter_000027733.png,20181008095521_label_frontcenter_000027733.png,20181008095521_label3D_frontcenter_000027733.txt
20181008095521_camera_frontcenter_000027961.png,20181008095521_label_frontcenter_000027961.png,20181008095521_label3D_frontcenter_000027961.txt
20181008095521_camera_frontcenter_000028578.png,20181008095521_label_frontcenter_000028578.png,20181008095521_label3D_frontcenter_000028578.txt
20181008095521_camera_frontcenter_000028621.png,20181008095521_label_frontcenter_000028621.png,20181008095521_label3D_frontcenter_000028621.txt
20181008095521_camera_frontcenter_000028630.png,20181008095521_label_frontcenter_000028630.png,20181008095521_label3D_frontcenter_000028630.txt
20181008095521_camera_frontcenter_000028633.png,20181008095521_label_frontcenter_000028633.png,20181008095521_label3D_frontcenter_000028633.txt
20181008095521_camera_frontcenter_000028683.png,20181008095521_label_frontcenter_000028683.png,20181008095521_label3D_frontcenter_000028683.txt
20181008095521_camera_frontcenter_000028845.png,20181008095521_label_frontcenter_000028845.png,20181008095521_label3D_frontcenter_000028845.txt
20181008095521_camera_frontcenter_000028989.png,20181008095521_label_frontcenter_000028989.png,20181008095521_label3D_frontcenter_000028989.txt
20181008095521_camera_frontcenter_000029632.png,20181008095521_label_frontcenter_000029632.png,20181008095521_label3D_frontcenter_000029632.txt
20181008095521_camera_frontcenter_000029733.png,20181008095521_label_frontcenter_000029733.png,20181008095521_label3D_frontcenter_000029733.txt
20181008095521_camera_frontcenter_000029780.png,20181008095521_label_frontcenter_000029780.png,20181008095521_label3D_frontcenter_000029780.txt
20181008095521_camera_frontcenter_000029843.png,20181008095521_label_frontcenter_000029843.png,20181008095521_label3D_frontcenter_000029843.txt
20181008095521_camera_frontcenter_000029855.png,20181008095521_label_frontcenter_000029855.png,20181008095521_label3D_frontcenter_000029855.txt
20181008095521_camera_frontcenter_000029874.png,20181008095521_label_frontcenter_000029874.png,20181008095521_label3D_frontcenter_000029874.txt
20181008095521_camera_frontcenter_000030010.png,20181008095521_label_frontcenter_000030010.png,20181008095521_label3D_frontcenter_000030010.txt
20181008095521_camera_frontcenter_000030132.png,20181008095521_label_frontcenter_000030132.png,20181008095521_label3D_frontcenter_000030132.txt
20181008095521_camera_frontcenter_000030182.png,20181008095521_label_frontcenter_000030182.png,20181008095521_label3D_frontcenter_000030182.txt
20181008095521_camera_frontcenter_000030231.png,20181008095521_label_frontcenter_000030231.png,20181008095521_label3D_frontcenter_000030231.txt
20181008095521_camera_frontcenter_000030276.png,20181008095521_label_frontcenter_000030276.png,20181008095521_label3D_frontcenter_000030276.txt
20181008095521_camera_frontcenter_000030424.png,20181008095521_label_frontcenter_000030424.png,20181008095521_label3D_frontcenter_000030424.txt
20181008095521_camera_frontcenter_000030486.png,20181008095521_label_frontcenter_000030486.png,20181008095521_label3D_frontcenter_000030486.txt
20181008095521_camera_frontcenter_000031069.png,20181008095521_label_frontcenter_000031069.png,20181008095521_label3D_frontcenter_000031069.txt
20181008095521_camera_frontcenter_000031097.png,20181008095521_label_frontcenter_000031097.png,20181008095521_label3D_frontcenter_000031097.txt
20181008095521_camera_frontcenter_000031221.png,20181008095521_label_frontcenter_000031221.png,20181008095521_label3D_frontcenter_000031221.txt
20181008095521_camera_frontcenter_000031428.png,20181008095521_label_frontcenter_000031428.png,20181008095521_label3D_frontcenter_000031428.txt
20181008095521_camera_frontcenter_000031453.png,20181008095521_label_frontcenter_000031453.png,20181008095521_label3D_frontcenter_000031453.txt
20181008095521_camera_frontcenter_000031572.png,20181008095521_label_frontcenter_000031572.png,20181008095521_label3D_frontcenter_000031572.txt
20181008095521_camera_frontcenter_000031605.png,20181008095521_label_frontcenter_000031605.png,20181008095521_label3D_frontcenter_000031605.txt
20181008095521_camera_frontcenter_000031702.png,20181008095521_label_frontcenter_000031702.png,20181008095521_label3D_frontcenter_000031702.txt
20181008095521_camera_frontcenter_000031740.png,20181008095521_label_frontcenter_000031740.png,20181008095521_label3D_frontcenter_000031740.txt
20181008095521_camera_frontcenter_000031814.png,20181008095521_label_frontcenter_000031814.png,20181008095521_label3D_frontcenter_000031814.txt
20181008095521_camera_frontcenter_000031875.png,20181008095521_label_frontcenter_000031875.png,20181008095521_label3D_frontcenter_000031875.txt
20181008095521_camera_frontcenter_000031903.png,20181008095521_label_frontcenter_000031903.png,20181008095521_label3D_frontcenter_000031903.txt
20181008095521_camera_frontcenter_000031914.png,20181008095521_label_frontcenter_000031914.png,20181008095521_label3D_frontcenter_000031914.txt
20181008095521_camera_frontcenter_000031926.png,20181008095521_label_frontcenter_000031926.png,20181008095521_label3D_frontcenter_000031926.txt
20181008095521_camera_frontcenter_000031972.png,20181008095521_label_frontcenter_000031972.png,20181008095521_label3D_frontcenter_000031972.txt
20181008095521_camera_frontcenter_000032021.png,20181008095521_label_frontcenter_000032021.png,20181008095521_label3D_frontcenter_000032021.txt
